recipe_id,recipe_name,cuisine,carbon_tier,total_co2e_kg,calories,protein_g,fat_g,sugar_g,fiber_g,carbohydrates_g,sodium_mg,avg_rating,total_reviews,is_vegetarian,is_vegan,servings,estimated_cost_usd
RCP09253,Hakka Noodles,Fusion,medium,2.2236400000000005,441.0,14.0,11.0,16.0,14.0,49.0,768.0,3.8,1883.0,True,False,5.0,8.95
RCP09254,Fusion Indo-Chinese Special 256,Fusion,medium,2.515017,751.0,9.0,26.0,11.0,13.0,63.0,524.0,4.3,3382.0,True,False,4.0,19.01
RCP09255,Chilli Chicken,Fusion,high,34.789469999999994,744.0,22.0,15.0,8.0,14.0,78.0,852.0,3.8,1632.0,False,False,5.0,2.06
RCP09256,Fusion Indo-Chinese Special 258,Fusion,high,10.079545000000001,196.0,40.0,20.0,17.0,10.0,67.0,1155.0,4.3,4183.0,False,False,7.0,4.04
RCP09257,Chaat,Fusion,high,16.308138500000002,492.0,25.0,31.0,7.0,12.0,47.0,873.0,3.7,1925.0,False,False,4.0,13.45
RCP09258,Pani Puri,Fusion,high,13.127279999999999,712.0,32.0,30.0,9.0,14.0,47.0,927.0,3.8,4188.0,False,False,3.0,10.29
RCP09259,Fusion Indo-Chinese Special 261,Fusion,medium,2.1098199999999996,391.0,8.0,19.0,18.0,9.0,57.0,523.0,4.7,4235.0,True,False,6.0,16.93
RCP09260,Chilli Chicken,Fusion,medium,6.8041915,262.0,46.0,33.0,18.0,4.0,74.0,1086.0,3.7,3176.0,False,False,2.0,22.01
RCP09261,Chicken Manchurian,Fusion,low,0.9841599999999996,247.0,46.0,33.0,12.0,12.0,45.0,374.0,4.2,2882.0,False,False,7.0,16.47
RCP09262,Chicken Manchurian,Fusion,high,18.790759999999995,614.0,36.0,17.0,3.0,10.0,71.0,583.0,4.5,2427.0,False,False,6.0,9.45
RCP09263,Gol Gappa,Fusion,high,14.688654999999999,438.0,49.0,35.0,10.0,2.0,56.0,1104.0,4.5,604.0,False,False,2.0,24.83
RCP09264,Hakka Noodles,Fusion,medium,6.26924,533.0,9.0,20.0,14.0,8.0,57.0,434.0,4.9,2590.0,True,False,4.0,22.76
RCP09265,Dahi Bhalla,Fusion,low,1.9223499999999996,391.0,13.0,10.0,18.0,13.0,64.0,932.0,4.3,4617.0,True,True,6.0,22.75
RCP09266,Chicken Manchurian,Fusion,low,1.2262459999999997,375.0,14.0,21.0,6.0,5.0,61.0,712.0,4.7,793.0,True,False,7.0,24.39
RCP09267,Chaat,Fusion,high,17.720595,762.0,31.0,32.0,11.0,2.0,68.0,288.0,4.3,1047.0,False,False,5.0,18.96
RCP09268,Pani Puri,Fusion,high,23.095390000000002,533.0,43.0,28.0,9.0,2.0,75.0,1245.0,4.0,3330.0,False,False,4.0,7.13
RCP09269,Pani Puri,Fusion,high,8.936164999999999,730.0,7.0,19.0,7.0,13.0,68.0,624.0,4.7,1034.0,True,False,6.0,16.63
RCP09270,Hakka Noodles,Fusion,high,22.674957,157.0,24.0,18.0,2.0,12.0,37.0,1322.0,3.5,476.0,False,False,4.0,17.18
RCP09271,Chaat,Fusion,high,57.9132,613.0,43.0,38.0,12.0,5.0,43.0,323.0,4.5,4084.0,False,False,5.0,22.13
RCP09272,Fusion Indo-Chinese Special 274,Fusion,high,48.4851,490.0,48.0,21.0,14.0,5.0,30.0,1076.0,4.1,1361.0,False,False,4.0,10.11
RCP09273,Hakka Noodles,Fusion,high,34.0436895,671.0,27.0,17.0,11.0,11.0,76.0,1260.0,4.8,478.0,False,False,2.0,23.09
RCP09274,Chaat,Fusion,high,24.267395,304.0,44.0,36.0,9.0,8.0,40.0,1285.0,4.9,4741.0,False,False,6.0,21.92
RCP09275,Chicken Manchurian,Fusion,medium,4.873919999999999,611.0,21.0,19.0,9.0,2.0,48.0,929.0,4.3,1995.0,False,False,2.0,21.96
RCP09276,Hakka Noodles,Fusion,medium,4.2038199999999994,623.0,8.0,15.0,18.0,10.0,34.0,807.0,4.1,3180.0,True,False,5.0,21.62
RCP09277,Dahi Bhalla,Fusion,high,8.389699999999998,538.0,24.0,19.0,8.0,2.0,52.0,916.0,3.7,1367.0,False,False,4.0,9.2
RCP09278,Fusion Indo-Chinese Special 280,Fusion,high,10.5839495,601.0,44.0,28.0,5.0,7.0,71.0,721.0,3.9,4228.0,False,False,4.0,13.3
RCP09279,Fusion Indo-Chinese Special 281,Fusion,high,11.848911,633.0,8.0,18.0,18.0,8.0,73.0,874.0,4.6,172.0,True,False,3.0,5.69
RCP09280,Gol Gappa,Fusion,high,12.669749999999997,242.0,21.0,34.0,8.0,2.0,50.0,1414.0,4.5,2087.0,False,False,3.0,22.41
RCP09281,Chilli Chicken,Fusion,high,10.919216,361.0,23.0,35.0,3.0,3.0,52.0,1342.0,4.9,3087.0,False,True,4.0,18.71
RCP09282,Chicken Manchurian,Fusion,medium,6.1949830000000015,200.0,38.0,15.0,6.0,5.0,44.0,1362.0,5.0,4112.0,False,True,3.0,23.5
RCP09283,Chaat,Fusion,low,1.4781799999999996,368.0,19.0,15.0,18.0,14.0,39.0,1398.0,4.0,4862.0,True,False,7.0,23.89
RCP09284,Pani Puri,Fusion,high,12.511379,515.0,12.0,12.0,13.0,3.0,54.0,875.0,4.3,4941.0,True,False,4.0,23.13
RCP09285,Fusion Indo-Chinese Special 287,Fusion,medium,2.951533,786.0,42.0,34.0,17.0,3.0,69.0,911.0,4.2,2042.0,False,False,5.0,12.66
RCP09286,Fusion Indo-Chinese Special 288,Fusion,medium,7.002678499999999,701.0,44.0,34.0,11.0,4.0,63.0,392.0,3.8,4164.0,False,False,5.0,20.48
RCP09287,Chilli Chicken,Fusion,high,27.523675,367.0,34.0,33.0,9.0,6.0,35.0,492.0,4.2,2344.0,False,False,2.0,23.13
RCP09288,Chaat,Fusion,high,10.652887,662.0,39.0,16.0,9.0,4.0,73.0,1438.0,5.0,469.0,False,False,3.0,6.78
RCP09289,Chaat,Fusion,high,13.28074,695.0,43.0,30.0,14.0,6.0,39.0,1192.0,3.9,2090.0,False,False,6.0,14.89
RCP09290,Chaat,Fusion,high,10.441995500000003,618.0,41.0,25.0,6.0,9.0,42.0,831.0,4.5,3282.0,False,False,3.0,13.98
RCP09291,Chilli Chicken,Fusion,low,1.259925,157.0,6.0,13.0,17.0,6.0,66.0,1220.0,3.8,593.0,True,False,3.0,17.8
RCP09292,Fusion Indo-Chinese Special 294,Fusion,high,12.340423000000001,602.0,26.0,16.0,19.0,7.0,38.0,956.0,3.7,3453.0,False,False,5.0,9.25
RCP09293,Gol Gappa,Fusion,medium,5.724992,707.0,20.0,35.0,19.0,2.0,50.0,356.0,3.9,2338.0,False,False,5.0,5.95
RCP09294,Hakka Noodles,Fusion,high,11.198679499999999,661.0,44.0,24.0,7.0,3.0,70.0,1204.0,3.9,4010.0,False,False,5.0,22.99
RCP09295,Fusion Indo-Chinese Special 297,Fusion,high,33.75063599999999,647.0,36.0,32.0,17.0,10.0,59.0,693.0,4.8,705.0,False,False,2.0,18.74
RCP09296,Chaat,Fusion,high,13.811060000000001,672.0,5.0,23.0,17.0,8.0,63.0,899.0,4.4,4822.0,True,False,6.0,24.76
RCP09297,Pani Puri,Fusion,low,1.6298129999999997,320.0,21.0,38.0,19.0,9.0,52.0,207.0,4.3,32.0,False,False,7.0,18.96
RCP09298,Chilli Chicken,Fusion,high,35.8504,504.0,42.0,23.0,3.0,4.0,38.0,1092.0,3.6,808.0,False,False,3.0,18.87
RCP09299,Dahi Bhalla,Fusion,medium,2.61941,677.0,48.0,24.0,7.0,11.0,46.0,428.0,5.0,4560.0,False,False,6.0,12.71
RCP09300,Pani Puri,Fusion,low,1.9707,318.0,19.0,25.0,8.0,10.0,64.0,504.0,3.9,3353.0,True,False,6.0,3.88
RCP09301,Hakka Noodles,Fusion,high,11.212245,394.0,20.0,36.0,18.0,7.0,34.0,401.0,4.3,1740.0,False,False,2.0,2.49
RCP09302,Gol Gappa,Fusion,medium,7.155119,494.0,23.0,15.0,13.0,13.0,72.0,1270.0,4.6,2628.0,False,False,5.0,10.08
RCP09303,Pani Puri,Fusion,high,49.76533799999999,776.0,22.0,25.0,10.0,9.0,62.0,459.0,4.3,1010.0,False,False,6.0,4.96
RCP09304,Pani Puri,Fusion,medium,4.57286,688.0,12.0,20.0,19.0,12.0,49.0,317.0,4.5,3206.0,True,True,7.0,20.94
RCP09305,Fusion Indo-Chinese Special 307,Fusion,medium,6.369395,262.0,47.0,32.0,19.0,14.0,31.0,641.0,4.8,3642.0,False,False,3.0,7.02
RCP09306,Chicken Manchurian,Fusion,high,13.150382000000002,326.0,34.0,22.0,16.0,10.0,31.0,768.0,3.8,981.0,False,False,4.0,5.34
RCP09307,Dahi Bhalla,Fusion,medium,5.856839,672.0,19.0,29.0,3.0,11.0,55.0,736.0,4.4,2555.0,True,False,3.0,11.49
RCP09308,Hakka Noodles,Fusion,high,13.848003999999998,553.0,31.0,23.0,18.0,6.0,64.0,837.0,3.9,3737.0,False,False,3.0,7.95
RCP09309,Pani Puri,Fusion,medium,7.062666,203.0,27.0,32.0,6.0,5.0,68.0,1118.0,4.2,896.0,False,False,3.0,12.56
RCP09310,Chilli Chicken,Fusion,low,0.9081199999999996,370.0,11.0,25.0,9.0,3.0,45.0,473.0,4.0,3857.0,True,False,5.0,13.61
RCP09311,Chilli Chicken,Fusion,low,1.21466,583.0,49.0,29.0,16.0,2.0,74.0,390.0,4.1,3135.0,False,False,7.0,13.91
RCP09312,Fusion Indo-Chinese Special 314,Fusion,high,11.814179999999999,507.0,24.0,25.0,11.0,10.0,63.0,1250.0,3.7,4877.0,False,False,4.0,2.79
RCP09313,Chilli Chicken,Fusion,high,28.414754499999997,409.0,28.0,32.0,9.0,12.0,55.0,1009.0,3.9,1462.0,False,False,7.0,11.8
RCP09314,Pani Puri,Fusion,high,9.612274999999999,606.0,49.0,37.0,6.0,5.0,41.0,221.0,4.6,1176.0,False,False,2.0,6.38
RCP09315,Hakka Noodles,Fusion,low,1.5728999999999997,380.0,21.0,39.0,3.0,6.0,40.0,506.0,4.3,4296.0,False,True,3.0,18.82
RCP09316,Chilli Chicken,Fusion,high,8.654580000000001,287.0,33.0,18.0,17.0,13.0,31.0,763.0,4.0,656.0,False,False,4.0,14.83
RCP09317,Chaat,Fusion,high,40.718766,708.0,33.0,35.0,3.0,2.0,65.0,927.0,3.6,2284.0,False,False,3.0,17.36
RCP09318,Hakka Noodles,Fusion,high,13.199602500000001,302.0,48.0,25.0,15.0,6.0,68.0,285.0,3.6,4536.0,False,False,4.0,14.05
RCP09319,Fusion Indo-Chinese Special 321,Fusion,high,18.70154,275.0,47.0,34.0,3.0,3.0,39.0,1362.0,4.6,2311.0,False,False,4.0,24.45
RCP09320,Dahi Bhalla,Fusion,high,33.27523,636.0,23.0,15.0,5.0,3.0,34.0,1372.0,4.1,701.0,False,True,7.0,23.7
RCP09321,Chilli Chicken,Fusion,medium,6.552242,693.0,45.0,19.0,15.0,8.0,39.0,1423.0,4.8,4065.0,False,False,4.0,9.86
RCP09322,Gol Gappa,Fusion,high,16.20708,272.0,45.0,15.0,14.0,2.0,76.0,1308.0,4.3,218.0,False,False,7.0,16.74
RCP09323,Fusion Indo-Chinese Special 325,Fusion,low,1.7487,756.0,46.0,17.0,13.0,9.0,54.0,818.0,4.5,4714.0,False,False,2.0,4.68
RCP09324,Chaat,Fusion,high,11.616585,538.0,23.0,25.0,17.0,11.0,64.0,1291.0,4.6,855.0,False,False,3.0,9.03
RCP09325,Chaat,Fusion,high,10.17099,551.0,41.0,22.0,6.0,7.0,30.0,610.0,4.2,723.0,False,False,3.0,2.18
RCP09326,Fusion Indo-Chinese Special 328,Fusion,high,40.3076,675.0,30.0,33.0,8.0,2.0,34.0,397.0,4.1,1409.0,False,True,6.0,17.57
RCP09327,Fusion Indo-Chinese Special 329,Fusion,medium,2.55769,407.0,19.0,11.0,10.0,11.0,76.0,276.0,4.6,815.0,True,False,5.0,2.6
RCP09328,Gol Gappa,Fusion,medium,2.34184,377.0,13.0,16.0,19.0,9.0,47.0,758.0,4.4,589.0,True,False,3.0,5.08
RCP09329,Pani Puri,Fusion,high,48.6166,507.0,44.0,31.0,5.0,3.0,51.0,1135.0,5.0,153.0,False,False,2.0,16.81
RCP09330,Fusion Indo-Chinese Special 332,Fusion,high,8.364635,442.0,26.0,28.0,19.0,14.0,53.0,439.0,4.2,3948.0,False,False,2.0,16.96
RCP09331,Dahi Bhalla,Fusion,low,1.6755,399.0,44.0,28.0,2.0,9.0,32.0,1337.0,4.2,996.0,False,False,5.0,22.95
RCP09332,Fusion Street Food Special 1,Fusion,medium,3.569546,222.0,15.0,14.0,17.0,6.0,76.0,263.0,4.9,2696.0,True,False,4.0,10.11
RCP09333,Chicken Manchurian,Fusion,high,8.995649999999998,750.0,48.0,39.0,5.0,12.0,72.0,301.0,4.4,3290.0,False,True,6.0,16.83
RCP09334,Fusion Street Food Special 3,Fusion,high,58.722854999999996,281.0,22.0,37.0,14.0,2.0,57.0,1020.0,3.5,2859.0,False,False,2.0,22.93
RCP09335,Fusion Street Food Special 4,Fusion,high,20.0106845,182.0,22.0,34.0,18.0,9.0,41.0,1442.0,4.3,73.0,False,False,2.0,21.1
RCP09336,Hakka Noodles,Fusion,high,10.5529785,606.0,24.0,18.0,3.0,7.0,62.0,914.0,4.4,1766.0,False,False,6.0,9.04
RCP09337,Chaat,Fusion,low,1.4800899999999997,729.0,6.0,28.0,16.0,14.0,68.0,806.0,4.6,2265.0,True,False,5.0,21.76
RCP09338,Gol Gappa,Fusion,low,1.7010789999999998,211.0,19.0,25.0,5.0,4.0,41.0,815.0,3.8,4119.0,True,False,7.0,2.89
RCP09339,Dahi Bhalla,Fusion,medium,4.657176,708.0,29.0,21.0,14.0,3.0,50.0,262.0,4.1,286.0,False,False,2.0,12.01
RCP09340,Gol Gappa,Fusion,medium,6.141104999999999,483.0,23.0,21.0,2.0,10.0,78.0,526.0,4.0,300.0,False,True,4.0,15.96
RCP09341,Hakka Noodles,Fusion,low,0.8131599999999998,548.0,9.0,23.0,17.0,12.0,76.0,725.0,3.6,443.0,True,False,5.0,11.15
RCP09342,Dahi Bhalla,Fusion,medium,7.883790500000001,187.0,12.0,21.0,15.0,9.0,68.0,964.0,4.0,2638.0,True,False,4.0,7.66
RCP09343,Fusion Street Food Special 12,Fusion,high,26.50677,481.0,32.0,25.0,7.0,13.0,74.0,1357.0,3.8,1536.0,False,False,4.0,17.77
RCP09344,Chaat,Fusion,high,23.0159,215.0,39.0,23.0,15.0,9.0,38.0,1426.0,4.7,2324.0,False,False,6.0,8.95
RCP09345,Fusion Street Food Special 14,Fusion,low,1.7973309999999998,698.0,49.0,19.0,5.0,5.0,50.0,1496.0,4.0,2957.0,False,False,4.0,19.72
RCP09346,Fusion Street Food Special 15,Fusion,high,49.95239150000001,345.0,36.0,24.0,14.0,13.0,43.0,1259.0,3.8,2063.0,False,False,6.0,8.92
RCP09347,Chaat,Fusion,medium,3.1391099999999996,403.0,9.0,23.0,4.0,10.0,60.0,1148.0,4.9,1773.0,True,False,4.0,5.77
RCP09348,Fusion Street Food Special 17,Fusion,medium,2.6024199999999995,673.0,8.0,27.0,2.0,3.0,75.0,362.0,4.3,4452.0,True,False,2.0,20.11
RCP09349,Gol Gappa,Fusion,high,8.484033000000002,471.0,17.0,26.0,3.0,8.0,75.0,616.0,4.9,500.0,True,False,6.0,14.59
RCP09350,Chicken Manchurian,Fusion,high,8.821104499999999,418.0,7.0,19.0,5.0,14.0,42.0,1215.0,3.6,4587.0,True,False,2.0,24.86
RCP09351,Pani Puri,Fusion,medium,2.2867,392.0,42.0,33.0,18.0,2.0,58.0,691.0,4.2,3741.0,False,False,4.0,15.54
RCP09352,Chicken Manchurian,Fusion,high,13.147132000000001,603.0,30.0,37.0,15.0,3.0,54.0,1385.0,3.8,1193.0,False,False,7.0,23.93
RCP09353,Chilli Chicken,Fusion,medium,5.7978,475.0,45.0,38.0,16.0,10.0,34.0,570.0,3.9,1554.0,False,False,4.0,3.91
RCP09354,Fusion Street Food Special 23,Fusion,medium,2.9398975,481.0,27.0,16.0,17.0,8.0,43.0,1104.0,3.5,4735.0,False,False,4.0,19.14
RCP09355,Gol Gappa,Fusion,high,11.707759999999999,238.0,28.0,20.0,10.0,11.0,71.0,1464.0,4.6,1143.0,False,False,2.0,24.94
RCP09356,Fusion Street Food Special 25,Fusion,high,9.718106999999998,498.0,30.0,32.0,12.0,7.0,51.0,1270.0,3.9,1166.0,False,False,6.0,11.31
RCP09357,Hakka Noodles,Fusion,high,29.825035,244.0,27.0,17.0,18.0,10.0,52.0,1134.0,3.5,2253.0,False,False,2.0,5.15
RCP09358,Pani Puri,Fusion,low,1.5211199999999998,421.0,31.0,30.0,17.0,5.0,42.0,1027.0,4.6,348.0,False,False,3.0,12.04
RCP09359,Fusion Street Food Special 28,Fusion,low,0.940577,702.0,13.0,24.0,6.0,5.0,73.0,616.0,3.6,2060.0,True,False,4.0,16.74
RCP09360,Hakka Noodles,Fusion,medium,4.892905,177.0,15.0,14.0,19.0,8.0,62.0,660.0,3.8,4022.0,True,False,6.0,24.21
RCP09361,Pani Puri,Fusion,low,1.7770599999999999,666.0,16.0,19.0,10.0,7.0,71.0,1422.0,4.9,4270.0,True,False,5.0,6.55
RCP09362,Fusion Street Food Special 31,Fusion,medium,5.9669,499.0,12.0,25.0,11.0,12.0,38.0,313.0,4.8,3933.0,True,False,3.0,14.59
RCP09363,Fusion Street Food Special 32,Fusion,medium,2.9920069999999996,254.0,24.0,29.0,19.0,7.0,69.0,716.0,3.9,4246.0,False,False,7.0,13.53
RCP09364,Chicken Manchurian,Fusion,high,15.3447,739.0,43.0,30.0,17.0,12.0,57.0,826.0,3.6,324.0,False,False,4.0,12.94
RCP09365,Fusion Street Food Special 34,Fusion,medium,6.883748,582.0,41.0,22.0,5.0,8.0,37.0,1071.0,4.5,1352.0,False,True,2.0,7.74
RCP09366,Fusion Street Food Special 35,Fusion,high,31.603295,540.0,21.0,17.0,14.0,2.0,67.0,265.0,3.7,4505.0,False,False,4.0,10.09
RCP09367,Pani Puri,Fusion,high,12.152306500000002,264.0,35.0,28.0,4.0,5.0,34.0,477.0,4.4,1342.0,False,False,5.0,19.69
RCP09368,Gol Gappa,Fusion,low,1.8942999999999997,172.0,13.0,19.0,17.0,4.0,48.0,1244.0,4.2,3677.0,True,False,6.0,24.53
RCP09369,Chaat,Fusion,medium,3.09549,586.0,26.0,22.0,15.0,6.0,76.0,236.0,4.7,2013.0,False,False,6.0,13.48
RCP09370,Hakka Noodles,Fusion,high,14.19559,181.0,25.0,36.0,5.0,3.0,76.0,958.0,4.4,4289.0,False,True,2.0,11.04
RCP09371,Chilli Chicken,Fusion,low,1.32303,228.0,8.0,15.0,17.0,6.0,71.0,391.0,4.6,2536.0,True,True,7.0,17.76
RCP09372,Dahi Bhalla,Fusion,medium,6.279774999999999,592.0,5.0,12.0,19.0,5.0,63.0,1203.0,4.1,785.0,True,False,5.0,21.88
RCP09373,Chaat,Fusion,high,33.968064,388.0,36.0,16.0,10.0,7.0,37.0,246.0,4.8,2393.0,False,False,4.0,2.64
RCP09374,Fusion Street Food Special 43,Fusion,high,8.475068499999999,538.0,32.0,37.0,15.0,9.0,52.0,1155.0,3.9,1858.0,False,False,5.0,21.23
RCP09375,Hakka Noodles,Fusion,high,16.396199999999997,151.0,38.0,25.0,11.0,8.0,68.0,769.0,4.2,1882.0,False,False,6.0,9.11
RCP09376,Fusion Street Food Special 45,Fusion,high,9.89561,265.0,12.0,14.0,5.0,13.0,69.0,1489.0,4.8,3710.0,True,False,3.0,5.08
RCP09377,Pani Puri,Fusion,high,58.97895,190.0,49.0,25.0,7.0,5.0,55.0,865.0,4.7,4111.0,False,False,3.0,16.9
RCP09378,Fusion Street Food Special 47,Fusion,medium,2.5559,250.0,32.0,17.0,19.0,8.0,44.0,1210.0,3.8,561.0,False,False,6.0,6.67
RCP09379,Fusion Street Food Special 48,Fusion,medium,2.44155,478.0,32.0,38.0,19.0,14.0,50.0,693.0,4.9,1993.0,False,False,3.0,9.12
RCP09380,Chicken Manchurian,Fusion,high,37.94478,483.0,29.0,30.0,7.0,5.0,33.0,279.0,3.6,960.0,False,False,4.0,18.74
RCP09381,Dahi Bhalla,Fusion,low,1.8069699999999997,305.0,19.0,21.0,3.0,10.0,64.0,1497.0,5.0,3768.0,True,False,2.0,2.39
RCP09382,Fusion Street Food Special 51,Fusion,high,27.610290000000003,356.0,45.0,36.0,14.0,13.0,36.0,869.0,4.0,3699.0,False,False,7.0,20.24
RCP09383,Fusion Street Food Special 52,Fusion,medium,3.8855,559.0,46.0,21.0,3.0,11.0,48.0,624.0,4.3,977.0,False,False,6.0,3.11
RCP09384,Chaat,Fusion,high,16.8050965,438.0,39.0,27.0,17.0,9.0,35.0,662.0,3.7,4211.0,False,True,5.0,16.01
RCP09385,Dahi Bhalla,Fusion,medium,4.612315,202.0,19.0,10.0,8.0,12.0,40.0,283.0,4.7,1126.0,True,False,6.0,14.83
RCP09386,Fusion Street Food Special 55,Fusion,high,8.943349999999999,396.0,41.0,16.0,8.0,13.0,61.0,706.0,4.2,1974.0,False,False,3.0,8.58
RCP09387,Fusion Street Food Special 56,Fusion,medium,5.369349999999999,720.0,28.0,30.0,6.0,5.0,52.0,825.0,4.5,431.0,False,False,2.0,18.32
RCP09388,Chaat,Fusion,low,1.82425,452.0,16.0,24.0,11.0,4.0,31.0,575.0,4.3,4731.0,True,True,4.0,15.89
RCP09389,Pani Puri,Fusion,high,38.986757000000004,486.0,20.0,19.0,19.0,6.0,56.0,1378.0,4.4,3075.0,False,False,5.0,23.13
RCP09390,Gol Gappa,Fusion,medium,2.325253,383.0,15.0,13.0,8.0,9.0,49.0,1261.0,3.8,4323.0,True,False,3.0,6.4
RCP09391,Fusion Street Food Special 60,Fusion,high,28.480387000000004,777.0,38.0,34.0,3.0,11.0,43.0,1482.0,4.3,4508.0,False,False,3.0,12.82
RCP09392,Chilli Chicken,Fusion,medium,3.6643250000000003,641.0,33.0,15.0,17.0,4.0,54.0,763.0,4.8,3276.0,False,False,6.0,24.39
RCP09393,Dahi Bhalla,Fusion,high,15.854605,330.0,45.0,39.0,5.0,14.0,32.0,1077.0,3.9,4704.0,False,False,4.0,23.89
RCP09394,Pani Puri,Fusion,high,43.51623300000001,243.0,49.0,16.0,18.0,7.0,58.0,995.0,3.9,1082.0,False,False,3.0,22.93
RCP09395,Fusion Street Food Special 64,Fusion,high,12.652751499999999,691.0,19.0,12.0,19.0,4.0,43.0,1097.0,4.9,736.0,True,False,2.0,17.81
RCP09396,Fusion Street Food Special 65,Fusion,high,27.974339500000003,444.0,23.0,35.0,4.0,14.0,47.0,377.0,4.0,1403.0,False,False,2.0,18.7
RCP09397,Hakka Noodles,Fusion,high,11.209595499999999,323.0,14.0,21.0,4.0,8.0,73.0,794.0,4.6,4908.0,True,False,4.0,8.75
RCP09398,Chicken Manchurian,Fusion,high,19.907940000000004,738.0,23.0,21.0,12.0,7.0,71.0,720.0,4.5,4206.0,False,True,2.0,21.19
RCP09399,Hakka Noodles,Fusion,high,12.330298499999996,730.0,8.0,18.0,6.0,3.0,33.0,571.0,3.6,1933.0,True,False,4.0,8.48
RCP09400,Fusion Street Food Special 69,Fusion,high,34.83628200000001,311.0,45.0,36.0,14.0,2.0,40.0,1424.0,3.8,894.0,False,False,4.0,3.36
RCP09401,Gol Gappa,Fusion,high,43.066235,791.0,24.0,23.0,12.0,12.0,66.0,521.0,4.1,1994.0,False,False,2.0,17.34
RCP09402,Fusion Street Food Special 71,Fusion,low,1.9426154999999996,284.0,47.0,17.0,10.0,11.0,34.0,1487.0,4.8,2548.0,False,False,6.0,11.48
RCP09403,Fusion Street Food Special 72,Fusion,high,31.2066705,564.0,47.0,17.0,2.0,12.0,63.0,943.0,3.9,81.0,False,False,3.0,3.07
RCP09404,Pani Puri,Fusion,medium,6.325915,341.0,39.0,36.0,6.0,10.0,35.0,1162.0,3.8,4158.0,False,False,7.0,3.85
RCP09405,Chaat,Fusion,low,1.59753,260.0,39.0,19.0,9.0,8.0,33.0,799.0,4.6,3621.0,False,False,2.0,20.03
RCP09406,Hakka Noodles,Fusion,high,9.559407,202.0,30.0,23.0,8.0,2.0,73.0,1484.0,3.9,1916.0,False,False,5.0,10.89
RCP09407,Chilli Chicken,Fusion,high,12.589036,346.0,25.0,22.0,7.0,2.0,63.0,1497.0,4.4,1799.0,False,True,4.0,20.22
RCP09408,Chicken Manchurian,Fusion,low,0.7692499999999999,242.0,41.0,17.0,18.0,5.0,32.0,801.0,4.8,2420.0,False,False,6.0,20.31
RCP09409,Fusion Street Food Special 78,Fusion,high,25.024009999999997,403.0,38.0,37.0,16.0,6.0,31.0,1381.0,4.2,3639.0,False,False,2.0,3.65
RCP09410,Chilli Chicken,Fusion,high,10.062339999999999,339.0,39.0,19.0,11.0,12.0,67.0,909.0,4.9,3081.0,False,False,4.0,14.89
RCP09411,Chilli Chicken,Fusion,high,22.501455,292.0,27.0,34.0,10.0,6.0,35.0,539.0,3.6,88.0,False,True,7.0,4.02
RCP09412,Fusion Street Food Special 81,Fusion,medium,2.3167899999999997,749.0,15.0,19.0,4.0,9.0,75.0,279.0,3.8,2295.0,True,False,4.0,13.57
RCP09413,Chicken Manchurian,Fusion,high,50.489739,506.0,31.0,18.0,4.0,9.0,51.0,1032.0,3.7,4326.0,False,False,7.0,5.48
RCP09414,Hakka Noodles,Fusion,high,14.136498999999999,196.0,31.0,16.0,14.0,6.0,63.0,496.0,4.5,2619.0,False,False,5.0,14.28
RCP09415,Pani Puri,Fusion,high,17.944763000000002,410.0,43.0,39.0,11.0,14.0,74.0,235.0,4.2,105.0,False,False,2.0,17.28
RCP09416,Dahi Bhalla,Fusion,high,8.883882999999999,211.0,32.0,15.0,13.0,4.0,59.0,612.0,3.8,1758.0,False,False,2.0,7.94
RCP09417,Fusion Street Food Special 86,Fusion,high,11.78433,348.0,35.0,37.0,10.0,11.0,35.0,550.0,4.3,4901.0,False,False,3.0,17.11
RCP09418,Chicken Manchurian,Fusion,low,1.4068329999999996,477.0,7.0,29.0,4.0,3.0,62.0,1178.0,4.3,692.0,True,False,4.0,7.24
RCP09419,Pani Puri,Fusion,high,14.230667000000004,701.0,27.0,31.0,2.0,7.0,40.0,319.0,3.6,3686.0,False,False,6.0,14.04
RCP09420,Dahi Bhalla,Fusion,low,0.7781799999999998,317.0,17.0,26.0,2.0,4.0,65.0,1190.0,3.7,2503.0,True,False,4.0,17.47
RCP09421,Chaat,Fusion,high,53.38933,664.0,43.0,33.0,3.0,8.0,60.0,341.0,4.3,2685.0,False,False,7.0,7.93
RCP09422,Fusion Street Food Special 91,Fusion,high,22.68757,395.0,33.0,21.0,18.0,9.0,56.0,215.0,3.5,4489.0,False,False,2.0,18.35
RCP09423,Chaat,Fusion,high,26.140823999999995,202.0,32.0,33.0,12.0,6.0,30.0,1458.0,4.6,647.0,False,False,3.0,9.99
RCP09424,Chilli Chicken,Fusion,high,20.3848005,317.0,49.0,32.0,18.0,14.0,50.0,672.0,4.5,1175.0,False,False,3.0,3.75
RCP09425,Dahi Bhalla,Fusion,high,23.525699999999997,384.0,46.0,27.0,19.0,5.0,34.0,1131.0,3.6,243.0,False,False,7.0,21.95
RCP09426,Dahi Bhalla,Fusion,high,33.74851300000001,394.0,25.0,27.0,10.0,6.0,66.0,1398.0,3.7,1742.0,False,False,7.0,15.65
RCP09427,Fusion Street Food Special 96,Fusion,high,26.3774585,367.0,47.0,34.0,16.0,14.0,54.0,624.0,3.8,4236.0,False,False,7.0,12.82
